    83.651
    83.757
    83.633
    83.573
    83.454
    83.452
    83.427
    83.482
    83.513
    83.472
    83.507
    83.335
    83.455
    83.558
    83.372
    83.483
    83.574
    83.452
    83.525
    83.645
